movie_id,title,tags
83770,On the Road,basedonnovel cemetery narration nudity funeral song friendship roadtrip marijuana snow cigarettesmoking writer photograph ontheroad sexscene typewriter voiceover suicidethoughts roadmovie denvercolorado kerouac garretthedlund samriley kristenstewart waltersalles adventure drama
168,Star Trek IV: The Voyage Home,savingtheworld sanfrancisco ussenterprise-a timetravel whale marinebiologist vulcan spaceopera williamshatner leonardnimoy deforestkelley leonardnimoy sciencefiction adventure
1246,Rocky Balboa,philadelphia transporter fight loveofone'slife publicity boxer grave tombstone tvstation boxingmatch comeback training restaurantowner worldchampion challenger virtualfight defeat victory cancer over-the-hillfighter sylvesterstallone burtyoung miloventimiglia sylvesterstallone drama
4233,Scream 2,filmfestivals slaughter slasher davidarquette nevecampbell courteneycox wescraven horror mystery
174751,Jane Got a Gun,natalieportman joeledgerton ewanmcgregor gavino'connor action drama western
184098,Think Like a Man Too,adambrody michaelealy jerryferrara timstory comedy romance
2069,The Whole Nine Yards,bounty gangsterboss montreal gangster dentist hoodlum brucewillis matthewperry rosannaarquette jonathanlynn comedy crime
1788,Footloose,dancing dancer dance music danceteacher kevinbacon johnlithgow diannewiest herbertross drama family music romance
11635,Old School,sexdoll streaking mouthtomouthresuscitation lukewilson willferrell vincevaughn toddphillips comedy
177,The Fisher King,holygrail homelessperson lossoflover mentaldisease senseofguilt suppressedpast yuppie cynic fantasy self-discovery housebreaking forgiveness gunrampage talkshow legend unsociability personrunningamok jeffbridges robinwilliams mercedesruehl terrygilliam comedy drama
3600,I Still Know What You Did Last Summer,competition island radio bahamas college knife fisherman vacation revenge murder marijuana resort blood slasher storm hook killer jenniferlovehewitt freddieprinzejr. mekhiphifer dannycannon horror mystery thriller
2621,Return to Me,transplantation loveofone'slife veterinarian womandirector davidduchovny minniedriver carrollo'connor bonniehunt romance comedy drama
10358,Zack and Miri Make a Porno,pornography loveofone'slife platoniclove pornographicvideo bestfriend sexcomedy bestfriendsinlove aftercreditsstinger duringcreditsstinger sethrogen elizabethbanks jenniferschwalbachsmith kevinsmith comedy
10480,Nurse Betty,independentfilm nativeamerican violence soapopera usedcardealer nurseuniform femalebartender tvproduction heartspecialist formosacafehollywood tvwriter murdererduo renéezellweger morganfreeman chrisrock neillabute comedy crime thriller
10313,The Men Who Stare at Goats,vietnamveteran kuwait newage staringcontest druguse paranoidfantasy hippielifestyle georgeclooney ewanmcgregor jeffbridges grantheslov comedy war
18828,Double Take,mexico cia fbi train orlandojones eddiegriffin garcellebeauvais georgegallo adventure drama action comedy romance
3558,"Girl, Interrupted",basedonnovel suicideattempt puberty biography borderlinepersonalitydisorder winonaryder angelinajolie cleaduvall jamesmangold drama
13476,Win a Date with Tad Hamilton!,celebrity romanticcomedy malefemalerelationship moviestar joshduhamel katebosworth tophergrace robertluketic comedy romance
10208,Muppets from Space,puppet themuppets stevewhitmire davegoelz billbarretta timhill fantasy comedy sciencefiction family
24961,The Wiz,melancholy littledog basedonstagemusical basedonfilm wizard dianaross michaeljackson nipseyrussell sidneylumet adventure family fantasy music
20697,Ready to Rumble,wrestling sport davidarquette scottcaan oliverplatt brianrobbins action comedy drama
20761,Play It to the Bone,sport antoniobanderas woodyharrelson lolitadavidovich ronshelton comedy drama
70868,I Don't Know How She Does It,pregnancy familyvacation widower workingmum in-laws sarahjessicaparker piercebrosnan sarahshahi douglasmcgrath romance comedy
43593,Piranha 3D,yacht movieinmovie scubadiving piranha springbreak maneatenbymonster 3d elisabethshue adamscott jerryo'connell alexandreaja comedy horror
6478,Beyond the Sea,musical perfectionist rowboat courtship kevinspacey katebosworth johngoodman kevinspacey drama music
40688,Meet the Deedles,paulwalker johnashton dennishopper steveboyum animation comedy family
26672,The Thief and the Cobbler,prophecy witch princess battle desert troubledproduction unfinishedfilm vincentprice anthonyquayle seanconnery richardwilliams adventure fantasy animation sciencefiction family
45881,The Bridge of San Luis Rey,basedonnovel bridge peru perioddrama 18thcentury womandirector collapse gabrielbyrne f.murrayabraham kathybates marymcguckian romance drama
41283,Faster,"dwaynejohnson billybobthornton maggiegrace georgetillman,jr. crime drama action thriller"
4935,Howl's Moving Castle,flying witch rain castle scarecrow bodyexchange hatter bakery demon anime takuyakimura akihiromiwa tatsuyagashûin hayaomiyazaki fantasy animation adventure
19908,Zombieland,washingtond.c. sistersisterrelationship post-apocalyptic roadtrip bloodsplatter parody survival zombie violence survivalhorror amusementpark twinkie bodycount zombification disposingofadeadbody bittenonthearm loner aftercreditsstinger zombieapocalypse fearofclowns jesseeisenberg woodyharrelson emmastone rubenfleischer comedy horror
10663,The Waterboy,sport socialoutcast ridicule lawnmower desertedbyhusband lowselfesteem blackandwhitetocolor adamsandler kathybates fairuzabalk frankcoraci comedy
1891,The Empire Strikes Back,rebel android asteroid spacebattle snowstorm spacecolony spaceship lightsaber jedi goodvsevil rebellion theforce spaceopera stormtrooper wookie jedimaster jeditraining droid markhamill harrisonford carriefisher irvinkershner adventure action sciencefiction
9737,Bad Boys,miami detective handcuffs airport mexicanstandoff stripclub witnessprotection carcrash internalaffairs gunfight explosion brutality footchase carchase druglord hangar loosecannon bust referencetoskittles blackcop badge actionhero corruptcop willsmith martinlawrence téaleoni michaelbay action comedy crime thriller
37137,The Naked Gun 2½: The Smell of Fear,washingtond.c. usapresident spoof thewhitehouse leslienielsen priscillapresley georgekennedy davidzucker comedy crime
9532,Final Destination,omen airplaneaccident corpse death near-deathexperience devonsawa alilarter kerrsmith jameswong horror
10316,The Ides of March,ohio politics dirtytricks presidentialcampaign endorsement campaignspeech presidentialdebate ryangosling georgeclooney philipseymourhoffman georgeclooney drama
2787,Pitch Black,darkness dystopia comet alienlife-form survival eclipse flask corps vindiesel radhamitchell colehauser davidtwohy thriller sciencefiction action
12658,Someone Like You...,feminism cohabitant tvshow man-womanrelation manbetweentwowomen ashleyjudd gregkinnear hughjackman tonygoldwyn comedy romance
152601,Her,artificialintelligence computer love loneliness transhumanism heartbreak nearfuture singularity bittersweet joaquinphoenix scarlettjohansson rooneymara spikejonze romance sciencefiction drama
10866,Joy Ride,colorado friendship stalker pokies truckdriver cbradio strange stevezahn paulwalker leeleesobieski johndahl mystery thriller drama
227707,The Adventurer: The Curse of the Midas Box,londonengland basedonnovel key adventure supernatural steampunk aneurinbarnard michaelsheen lenaheadey jonathannewman fantasy adventure family
21349,Anywhere But Here,dream susansarandon natalieportman hartbochner waynewang drama comedy romance
19150,The Crew,richarddreyfuss burtreynolds danhedaya michaeldinner action comedy
70435,Haywire,mercenary secretagent rescue footchase spanish ginacarano ewanmcgregor michaelfassbender stevensoderbergh action thriller
580,Jaws: The Revenge,sharkattack bahamas dyinganddeath aggressionbyanimal sequel revenge underwater shark greatwhiteshark animalattack caribbean christmas bananaboat lorrainegary lanceguest mariovanpeebles josephsargent adventure thriller
9819,Marvin's Room,sistersisterrelationship sister leukemia reunion cancer bonemarrowtransplant dianekeaton merylstreep leonardodicaprio jerryzaks drama
13579,The Longshots,icecube kekepalmer tashasmith freddurst drama family
20024,The End of the Affair,bomb sex jealousy infidelity obsession worldwarii passion romance cheatingwife church ralphfiennes stephenrea juliannemoore neiljordan drama
2453,Harley Davidson and the Marlboro Man,corruption harleydavidson drugdealer losangeles lasvegas mickeyrourke donjohnson chelseafield simonwincer action thriller
6973,In the Valley of Elah,fathersonrelationship detective warcrimes patriotism homicide investigation iraq militaryservice police cover-up disappearance murderinvestigation tommyleejones charlizetheron susansarandon paulhaggis history drama thriller crime mystery
11156,Coco Before Chanel,fashiondesigner womandirector audreytautou benoîtpoelvoorde alessandronivola annefontaine drama history
354110,Forsaken,demimoore kiefersutherland donaldsutherland joncassar western drama
22215,Cheri,michellepfeiffer kathybates rupertfriend stephenfrears drama comedy romance
11632,Vanity Fair,londonengland britishempire lover advancement aristocrat womandirector reesewitherspoon jamespurefoy jonathanrhysmeyers miranair drama romance
30596,Bodyguards and Assassins,assassination martialarts sword bloodsplatter impalement beatentodeath hongkong headbashedin extremeviolence violentdeath hook bloodyfight throatslitting violence donnieyen wangxue-qi tonyleungka-fai teddychan drama action history
3021,1408,suicide newyork hotel fire hotelroom wifehusbandrelationship suicideattempt window door hauntedhouse research ghostworld painting telephone lossofdaughter blood johncusack samuell.jackson marymccormack mikaelhåfström horror thriller
957,Spaceballs,android lasergun swordplay temple spacemarine spacebattle spacetravel spacemission galaxy comb altar magnetbeam jam speedoflight plasticsurgery password shield nose spoof melbrooks rickmoranis billpullman melbrooks comedy sciencefiction
256917,The Water Diviner,istanbul australia postworldwari farmer missinginaction missingson gallipolicampaign inspiredbytrueevents russellcrowe olgakurylenko yılmazerdoğan russellcrowe war drama
251,Ghost,corruption fortuneteller moneytransfer moneylaundering pottery afterlife spiritism patrickswayze demimoore whoopigoldberg jerryzucker fantasy drama thriller mystery romance
544,There's Something About Mary,surgeon stalker romanticcomedy dreamgirl taboo screwballcomedy frisbee troubadour grossoutcomedy intellectualdisability camerondiaz benstiller mattdillon bobbyfarrelly peterfarrelly romance comedy
11395,The Santa Clause,holiday christmasparty santaclaus deal christmastree christmas timallen judgereinhold wendycrewson johnpasquin fantasy drama comedy family
14635,The Rookie,fathersonrelationship baseball sportsteam sport life'sdream growingup dennisquaid rachelgriffiths bethgrant johnleehancock drama family
13680,The Game Plan,americanfootball bachelor sportsteam sport aerobics tweengirl publicist dwaynejohnson madisonpettis kyrasedgwick andyfickman comedy family
688,The Bridges of Madison County,farewell adultery loveatfirstsight photographer wifehusbandrelationship iowa loveofone'slife motherrole bridge housewife loveletter peasant marriagecrisis photography unsociability secretlove naturedocumentary merylstreep clinteastwood anniecorley clinteastwood drama romance
11090,The Animal,dream employee carcrash scientist policeofficer organdonation aftercreditsstinger virility robschneider colleenhaskell johnc.mcginley lukegreenfield action comedy
783,Gandhi,muslim indianlead demonstration worldwarii imprisonment releasefromprison southafrica bravery hungerstrike colony morningprayer hindu independence britisharmy politicalnegotiations conference nonviolentresistance apartheid britishempire protest independencemovement bombayindia strike freedom prayer worldreligion hinduism mahatmagandhi calcutta benkingsley candicebergen edwardfox richardattenborough drama history
